transaction_id,date,product_id,product_name,category,brand,store_id,region,city,units_sold,revenue,promotion_flag,stock_level,stockout_flag
T00257,2025-03-02,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,46,1610,False,29,False
T00258,2025-06-10,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,67,2680,False,196,False
T00259,2025-03-23,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,73,4380,False,144,False
T00260,2025-01-24,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,28,560,False,192,False
T00261,2025-06-01,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,36,900,False,383,False
T00262,2025-02-07,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,132,5280,True,47,False
T00263,2025-01-01,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,80,2800,False,388,False
T00264,2025-03-14,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,220,13200,True,395,False
T00265,2025-05-28,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,211,18990,True,272,False
T00266,2025-03-03,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,25,1500,False,317,False
T00267,2025-04-30,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,95,5700,False,330,False
T00268,2025-02-08,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,48,1680,False,255,False
T00269,2025-05-17,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,166,6640,False,351,False
T00270,2025-01-12,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,127,2540,True,60,False
T00271,2025-03-31,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,112,2240,False,165,False
T00272,2025-05-12,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,118,10620,False,239,False
T00273,2025-01-14,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,115,2300,False,222,False
T00274,2025-02-02,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,78,3120,False,16,True
T00275,2025-06-28,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,109,2180,False,111,False
T00276,2025-06-29,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,46,920,False,120,False
T00277,2025-03-07,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,56,1400,False,157,False
T00278,2025-03-14,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,78,1950,False,203,False
T00279,2025-05-12,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,61,1525,False,161,False
T00280,2025-03-03,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,45,4050,False,50,False
T00281,2025-05-30,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,156,6240,False,293,False
T00282,2025-04-30,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,182,6370,False,79,False
T00283,2025-01-30,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,106,9540,False,365,False
T00284,2025-05-01,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,174,6090,False,55,False
T00285,2025-02-20,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,113,3955,False,296,False
T00286,2025-02-06,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,96,2400,False,381,False
T00287,2025-04-16,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,45,2700,False,25,False
T00288,2025-02-28,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,64,5760,False,274,False
T00289,2025-04-09,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,84,3360,False,384,False
T00290,2025-04-21,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,130,2600,False,341,False
T00291,2025-03-01,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,74,2590,False,177,False
T00292,2025-04-25,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,109,9810,False,365,False
T00293,2025-06-22,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,104,2600,False,8,True
T00294,2025-05-15,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,30,750,False,192,False
T00295,2025-04-24,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,44,880,False,253,False
T00296,2025-02-22,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,72,2520,False,163,False
T00297,2025-02-21,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,101,3535,False,228,False
T00298,2025-01-31,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,65,1300,False,319,False
T00299,2025-01-25,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,33,825,False,241,False
T00300,2025-01-21,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,62,2480,False,77,False
T00301,2025-06-21,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,112,4480,False,351,False
T00302,2025-06-18,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,268,9380,True,55,False
T00303,2025-02-15,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,108,3780,False,181,False
T00304,2025-01-21,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,55,4950,True,169,False
T00305,2025-02-14,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,88,5280,False,0,True
T00306,2025-06-29,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,42,1680,False,38,False
T00307,2025-05-04,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,212,19080,False,118,False
T00308,2025-03-25,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,82,2870,True,268,False
T00309,2025-02-28,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,103,9270,False,374,False
T00310,2025-03-17,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,91,1820,False,320,False
T00311,2025-01-31,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,189,3780,True,366,False
T00312,2025-01-18,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,62,2170,False,27,False
T00313,2025-04-03,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,36,1440,False,340,False
T00314,2025-05-21,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,171,6840,False,329,False
T00315,2025-03-03,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,44,1540,False,107,False
T00316,2025-05-29,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,30,1800,False,37,False
T00317,2025-03-18,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,116,2320,False,130,False
T00318,2025-05-17,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,127,4445,False,185,False
T00319,2025-02-25,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,85,1700,True,384,False
T00320,2025-01-22,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,80,7200,True,70,False
T00321,2025-01-12,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,193,3860,True,71,False
T00322,2025-03-23,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,115,2875,False,390,False
T00323,2025-06-22,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,39,975,False,189,False
T00324,2025-04-29,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,20,500,False,226,False
T00325,2025-05-16,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,102,6120,False,185,False
T00326,2025-01-05,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,57,3420,False,194,False
T00327,2025-04-23,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,111,3885,False,41,False
T00328,2025-05-30,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,118,2360,False,108,False
T00329,2025-01-24,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,51,3060,False,255,False
T00330,2025-05-03,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,34,850,True,84,False
T00331,2025-05-21,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,37,2220,False,38,False
T00332,2025-03-27,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,67,6030,False,23,True
T00333,2025-03-03,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,127,4445,True,10,True
T00334,2025-02-08,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,41,1025,True,169,False
T00335,2025-01-15,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,106,4240,False,137,False
T00336,2025-03-07,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,70,2450,False,105,False
T00337,2025-06-18,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,50,3000,False,12,True
T00338,2025-06-18,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,73,6570,True,46,False
T00339,2025-03-15,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,136,5440,False,41,False
T00340,2025-05-29,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,89,8010,False,17,True
T00341,2025-02-08,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,52,1040,False,34,False
T00342,2025-04-15,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,154,3850,True,391,False
T00343,2025-04-07,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,117,2340,False,322,False
T00344,2025-03-13,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,118,10620,True,128,False
T00345,2025-06-27,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,148,5920,False,230,False
T00346,2025-03-06,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,100,9000,False,253,False
T00347,2025-03-10,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,113,2825,False,309,False
T00348,2025-03-01,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,58,2030,False,184,False
T00349,2025-02-22,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,75,4500,False,388,False
T00350,2025-03-04,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,108,4320,True,66,False
T00351,2025-06-25,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,41,820,False,303,False
T00352,2025-05-17,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,117,7020,False,371,False
T00353,2025-02-02,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,152,9120,True,338,False
T00354,2025-03-13,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,117,4680,False,1,True
T00355,2025-04-22,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,123,4920,False,33,False
T00356,2025-01-05,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,43,860,False,198,False
T00357,2025-02-06,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,25,500,False,374,False
T00358,2025-03-01,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,105,2625,False,226,False
T00359,2025-01-11,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,36,1260,False,59,False
T00360,2025-03-31,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,27,945,False,385,False
T00361,2025-05-24,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,38,950,False,384,False
T00362,2025-06-08,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,89,5340,True,324,False
T00363,2025-02-14,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,118,7080,False,364,False
T00364,2025-03-18,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,32,800,False,47,False
T00365,2025-06-09,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,187,16830,False,282,False
T00366,2025-02-24,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,174,15660,True,208,False
T00367,2025-03-20,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,36,3240,False,45,False
T00368,2025-03-10,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,121,10890,True,184,False
T00369,2025-06-18,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,68,2380,True,74,False
T00370,2025-01-18,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,42,2520,False,323,False
T00371,2025-03-17,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,28,700,False,396,False
T00372,2025-06-07,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,33,825,False,172,False
T00373,2025-03-07,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,94,3760,False,191,False
T00374,2025-06-23,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,74,4440,False,120,False
T00375,2025-04-05,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,24,600,False,304,False
T00376,2025-06-01,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,27,675,True,333,False
T00377,2025-05-11,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,111,6660,False,283,False
T00378,2025-03-13,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,53,4770,True,387,False
T00379,2025-05-24,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,67,2345,False,79,False
T00380,2025-01-18,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,74,6660,False,332,False
T00381,2025-01-23,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,104,2600,False,250,False
T00382,2025-01-23,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,58,1450,False,217,False
T00383,2025-06-24,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,117,2925,False,305,False
T00384,2025-03-29,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,58,1160,False,144,False
T00385,2025-02-05,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,47,940,True,289,False
T00386,2025-03-22,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,28,980,False,14,True
T00387,2025-02-27,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,40,1600,False,327,False
T00388,2025-02-09,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,133,2660,False,390,False
T00389,2025-01-08,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,31,1085,True,59,False
T00390,2025-02-05,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,46,1840,False,214,False
T00391,2025-04-30,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,40,2400,False,345,False
T00392,2025-04-22,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,32,1920,False,139,False
T00393,2025-01-21,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,42,1680,False,248,False
T00394,2025-06-21,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,32,800,False,216,False
T00395,2025-03-18,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,52,1820,False,69,False
T00396,2025-05-02,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,134,5360,False,288,False
T00397,2025-06-13,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,214,7490,True,235,False
T00398,2025-04-01,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,141,8460,False,174,False
T00399,2025-02-20,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,68,1700,False,368,False
T00400,2025-03-18,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,44,1100,False,91,False
T00401,2025-05-11,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,25,1500,False,6,True
T00402,2025-03-26,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,91,1820,False,24,True
T00403,2025-05-25,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,117,10530,False,361,False
T00404,2025-03-19,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,97,1940,False,252,False
T00405,2025-02-24,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,107,2140,False,371,False
T00406,2025-06-23,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,149,13410,False,324,False
T00407,2025-03-08,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,93,5580,False,212,False
T00408,2025-02-09,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,93,5580,True,79,False
T00409,2025-01-21,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,141,12690,False,225,False
T00410,2025-01-21,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,69,2760,True,79,False
T00411,2025-03-01,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,108,6480,False,67,False
T00412,2025-05-09,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,98,2450,False,191,False
T00413,2025-05-26,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,85,3400,False,152,False
T00414,2025-01-24,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,34,3060,False,27,False
T00415,2025-03-18,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,98,1960,False,43,False
T00416,2025-05-28,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,65,2275,False,96,False
T00417,2025-03-03,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,37,740,False,137,False
T00418,2025-03-12,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,48,4320,False,125,False
T00419,2025-02-03,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,42,1470,False,280,False
T00420,2025-02-24,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,73,1825,False,305,False
T00421,2025-01-11,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,69,1725,False,9,True
T00422,2025-06-06,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,64,3840,False,355,False
T00423,2025-05-31,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,99,2475,False,304,False
T00424,2025-01-15,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,85,7650,False,197,False
T00425,2025-03-31,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,95,1900,False,257,False
T00426,2025-06-01,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,39,975,False,317,False
T00427,2025-01-13,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,119,2975,False,47,False
T00428,2025-06-11,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,171,6840,False,107,False
T00429,2025-05-29,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,113,6780,False,397,False
T00430,2025-04-11,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,55,3300,True,78,False
T00431,2025-04-24,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,60,1500,False,1,True
T00432,2025-05-04,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,109,9810,True,324,False
T00433,2025-06-16,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,34,850,False,399,False
T00434,2025-05-28,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,54,1080,False,385,False
T00435,2025-04-12,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,112,3920,False,279,False
T00436,2025-02-15,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,77,6930,False,151,False
T00437,2025-05-14,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,65,1625,True,145,False
T00438,2025-06-29,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,185,4625,True,207,False
T00439,2025-05-19,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,107,4280,False,62,False
T00440,2025-03-09,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,152,5320,True,164,False
T00441,2025-05-15,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,84,2100,False,53,False
T00442,2025-06-27,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,61,2440,False,369,False
T00443,2025-01-13,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,92,3220,False,387,False
T00444,2025-01-18,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,70,1400,True,74,False
T00445,2025-02-13,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,128,4480,False,215,False
T00446,2025-05-26,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,31,1860,False,101,False
T00447,2025-02-19,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,148,5920,False,371,False
T00448,2025-02-10,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,45,900,False,14,True
T00449,2025-01-16,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,83,3320,False,64,False
T00450,2025-02-08,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,44,880,False,339,False
T00451,2025-01-14,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,25,875,False,216,False
T00452,2025-02-25,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,80,3200,False,51,False
T00453,2025-01-23,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,146,13140,False,390,False
T00454,2025-03-21,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,118,4720,False,297,False
T00455,2025-01-09,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,122,10980,False,169,False
T00456,2025-01-22,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,87,2175,False,202,False
T00457,2025-04-02,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,59,3540,False,384,False
T00458,2025-06-15,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,87,7830,False,271,False
T00459,2025-02-15,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,38,2280,False,181,False
T00460,2025-06-23,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,49,1960,False,393,False
T00461,2025-03-13,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,83,1660,False,28,False
T00462,2025-06-28,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,147,5145,False,350,False
T00463,2025-01-18,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,98,3430,False,244,False
T00464,2025-06-27,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,44,880,False,308,False
T00465,2025-02-07,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,80,1600,False,373,False
T00466,2025-05-31,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,111,2775,False,284,False
T00467,2025-02-27,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,101,6060,True,327,False
T00468,2025-06-06,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,111,9990,False,378,False
T00469,2025-06-06,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,171,6840,False,209,False
T00470,2025-06-06,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,68,2380,False,86,False
T00471,2025-04-10,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,121,7260,False,318,False
T00472,2025-02-11,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,64,1280,False,284,False
T00473,2025-01-20,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,94,5640,False,41,False
T00474,2025-03-28,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,51,2040,False,80,False
T00475,2025-01-04,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,101,2525,False,388,False
T00476,2025-04-15,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,65,2600,False,361,False
T00477,2025-05-03,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,74,1850,True,53,False
T00478,2025-01-17,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,45,1575,True,395,False
T00479,2025-01-06,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,102,4080,False,34,False
T00480,2025-05-21,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,70,2800,False,255,False
T00481,2025-03-21,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,91,5460,False,281,False
T00482,2025-03-04,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,88,3080,True,318,False
T00483,2025-03-18,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,44,1760,False,275,False
